2005;Couverture métallique;Suisse;GOLD
2005;Couverture métallique;Italie;SILVER
2005;Couverture métallique;Suède;BRONZE
2005;Cuisinier;Allemagne;GOLD
2005;Cuisinier;Suisse;SILVER
2005;Cuisinier;France;BRONZE
2005;Cuisinier;Italie;BRONZE
2005;Cuisinier;Australie;BRONZE
2005;DAO-Dessin industriel;Japon;GOLD
2005;DAO-Dessin industriel;Corée du Sud;SILVER
2005;DAO-Dessin industriel;Taiwan;BRONZE
2005;DAO-Dessin industriel;Suisse;BRONZE
2005;Ébénisterie;Suisse;GOLD
2005;Ébénisterie;Allemagne;GOLD
2005;Ébénisterie;Liechtenstein;GOLD
2005;Ébénisterie;Italie;BRONZE
2005;Électronique;Suisse;GOLD
2005;Électronique;Japon;SILVER
2005;Électronique;Taiwan;BRONZE
2005;Fleuriste;Finlande;GOLD
2005;Fleuriste;Pays-Bas;SILVER
2005;Fleuriste;Corée du Sud;SILVER
2005;Fleuriste;Suède;SILVER
2005;Fleuriste;Autriche;SILVER
2005;Gestion de réseaux informatiques;Singapour;GOLD
2005;Gestion de réseaux informatiques;Canada;SILVER
2005;Gestion de réseaux informatiques;Finlande;BRONZE
2005;Gestion de réseaux informatiques;Brésil;BRONZE
2005;Imprimerie;Belgique;GOLD
2005;Imprimerie;Allemagne;SILVER
2005;Imprimerie;Suisse;BRONZE
2005;Installation électrique;Italie;GOLD
2005;Installation électrique;Norvège;GOLD
2005;Installation électrique;Irlande;BRONZE
2005;Installation électrique;Finlande;BRONZE
2005;Jardinier/paysagiste;Suisse;GOLD
2005;Jardinier/paysagiste;France;GOLD
2005;Jardinier/paysagiste;Allemagne;BRONZE
2005;Maçonnerie;Autriche;GOLD
2005;Maçonnerie;Allemagne;SILVER
2005;Maçonnerie;Suisse;SILVER
2005;Maçonnerie;Italie;BRONZE
2005;Manufacturing Team Challenge;Australie;GOLD
2005;Manufacturing Team Challenge;Brésil;SILVER
2005;Manufacturing Team Challenge;Corée du Sud;BRONZE
2005;Manufacturing Team Challenge;Japon;BRONZE
2005;Mécatronique;Japon;GOLD
2005;Mécatronique;Suisse;SILVER
2005;Mécatronique;Allemagne;SILVER
2005;Menuiserie;Allemagne;GOLD
2005;Menuiserie;France;SILVER
2005;Menuiserie;Belgique;BRONZE
2005;Menuiserie;Suisse;BRONZE
2005;Menuiserie;Corée du Sud;BRONZE
2005;Mode et création;Corée du Sud;GOLD
2005;Mode et création;Thailande;SILVER
2005;Mode et création;Taiwan;BRONZE
2005;Mode et création;Suisse;BRONZE
2005;Pâtissier/confiseur;Italie;GOLD
2005;Pâtissier/confiseur;Canada;SILVER
2005;Pâtissier/confiseur;Allemagne;SILVER
2005;Peinture automobile;Suisse;GOLD
2005;Peinture automobile;Corée du Sud;SILVER
2005;Peinture automobile;Nouvelle-Zélande;SILVER
2005;Peinture et décoration;Autriche;GOLD
2005;Peinture et décoration;Finlande;SILVER
2005;Peinture et décoration;Suisse;BRONZE
2005;Plomberie et chauffage;Finlande;GOLD
2005;Plomberie et chauffage;Danemark;SILVER
2005;Plomberie et chauffage;Allemagne;BRONZE
2005;Polymécanique/Automation;Japon;GOLD
2005;Polymécanique/Automation;Taiwan;SILVER
2005;Polymécanique/Automation;Brésil;BRONZE
2005;Polymécanique/Automation;Suisse;BRONZE
2005;Réfrigération technique;Irlande;GOLD
2005;Réfrigération technique;Brésil;SILVER
2005;Réfrigération technique;Thailande;BRONZE
2005;Service de restauration;Autriche;GOLD
2005;Service de restauration;Irlande;GOLD
2005;Service de restauration;Italie;BRONZE
2005;Service de restauration;Australie;BRONZE
2005;Soins de Beauté;Italie;GOLD
2005;Soins de Beauté;Irlande;SILVER
2005;Soins de Beauté;Royaume-Uni;SILVER
2005;Soins de Beauté;Canada;BRONZE
2005;Soudage;Corée du Sud;GOLD
2005;Soudage;Australie;GOLD
2005;Soudage;Thailande;GOLD
2005;Taille de pierre;Allemagne;GOLD
2005;Taille de pierre;Royaume-Uni;SILVER
2005;Taille de pierre;Pays-Bas;SILVER
2005;Technologie automobile;Irlande;GOLD
2005;Technologie automobile;Autriche;SILVER
2005;Technologie automobile;Corée du Sud;BRONZE
2005;Technologie d’information applications de logiciels;Singapour;GOLD
2005;Technologie d’information applications de logiciels;Taiwan;SILVER
2005;Technologie d’information applications de logiciels;Corée du Sud;SILVER
2005;Câblage des réseaux informatiques;Japon;GOLD
2005;Câblage des réseaux informatiques;Corée du Sud;SILVER
2005;Câblage des réseaux informatiques;Suède;SILVER
2005;Tôlerie/Carrosserie;Royaume-Uni;GOLD
2005;Tôlerie/Carrosserie;Corée du Sud;SILVER
2005;Tôlerie/Carrosserie;Japon;BRONZE
2005;Transport et logistique;Finlande;GOLD
2005;Transport et logistique;Suède;SILVER
2005;Transport et logistique;Danemark;SILVER
2005;Web Design;Australie;GOLD
2005;Web Design;Canada;GOLD
2005;Web Design;Singapour;BRONZE
2005;Web Design;Macao;BRONZE
